service,nta_code,pickup_date,count,avg_ppl_per_acre,median_median_income,median_median_age,avg_households,avg_population
yellow,MN19,2015-04-10,35.0,124.7,113998.0,41.0,29006.0,51231.0
yellow,MN19,2015-04-11,20.0,124.7,113998.0,41.0,29006.0,51231.0
yellow,MN19,2015-04-12,19.0,124.7,113998.0,41.0,29006.0,51231.0
yellow,MN19,2015-04-13,30.0,124.7,113998.0,41.0,29006.0,51231.0
yellow,MN19,2015-04-14,20.0,124.7,113998.0,41.0,29006.0,51231.0
yellow,MN19,2015-04-15,41.0,124.7,113998.0,41.0,29006.0,51231.0
yellow,MN19,2015-04-16,22.0,124.7,113998.0,41.0,29006.0,51231.0
yellow,MN19,2015-04-17,38.0,124.7,113998.0,41.0,29006.0,51231.0
yellow,MN19,2015-04-18,37.0,124.7,113998.0,41.0,29006.0,51231.0
yellow,MN19,2015-04-19,27.0,124.7,113998.0,41.0,29006.0,51231.0
yellow,MN19,2015-04-20,28.0,124.7,113998.0,41.0,29006.0,51231.0
yellow,MN19,2015-04-21,27.0,124.7,113998.0,41.0,29006.0,51231.0
yellow,MN19,2015-04-22,32.0,124.7,113998.0,41.0,29006.0,51231.0
yellow,MN19,2015-04-23,40.0,124.7,113998.0,41.0,29006.0,51231.0
yellow,MN19,2015-04-24,28.0,124.7,113998.0,41.0,29006.0,51231.0
yellow,MN19,2015-04-25,36.0,124.7,113998.0,41.0,29006.0,51231.0
yellow,MN19,2015-04-26,21.0,124.7,113998.0,41.0,29006.0,51231.0
yellow,MN19,2015-04-27,35.0,124.7,113998.0,41.0,29006.0,51231.0
yellow,MN19,2015-04-28,38.0,124.7,113998.0,41.0,29006.0,51231.0
yellow,MN19,2015-04-29,23.0,124.7,113998.0,41.0,29006.0,51231.0
yellow,MN19,2015-04-30,28.0,124.7,113998.0,41.0,29006.0,51231.0
yellow,MN19,2015-05-01,24.0,124.7,113998.0,41.0,29006.0,51231.0
yellow,MN19,2015-05-02,38.0,124.7,113998.0,41.0,29006.0,51231.0
yellow,MN19,2015-05-03,23.0,124.7,113998.0,41.0,29006.0,51231.0
yellow,MN19,2015-05-04,28.0,124.7,113998.0,41.0,29006.0,51231.0
yellow,MN19,2015-05-05,28.0,124.7,113998.0,41.0,29006.0,51231.0
yellow,MN19,2015-05-06,31.0,124.7,113998.0,41.0,29006.0,51231.0
yellow,MN19,2015-05-07,33.0,124.7,113998.0,41.0,29006.0,51231.0
yellow,MN19,2015-05-08,26.0,124.7,113998.0,41.0,29006.0,51231.0
yellow,MN19,2015-05-09,33.0,124.7,113998.0,41.0,29006.0,51231.0
yellow,MN19,2015-05-10,17.0,124.7,113998.0,41.0,29006.0,51231.0
yellow,MN19,2015-05-11,35.0,124.7,113998.0,41.0,29006.0,51231.0
yellow,MN19,2015-05-12,32.0,124.7,113998.0,41.0,29006.0,51231.0
yellow,MN19,2015-05-13,42.0,124.7,113998.0,41.0,29006.0,51231.0
yellow,MN19,2015-05-14,35.0,124.7,113998.0,41.0,29006.0,51231.0
yellow,MN19,2015-05-15,35.0,124.7,113998.0,41.0,29006.0,51231.0
yellow,MN19,2015-05-16,28.0,124.7,113998.0,41.0,29006.0,51231.0
yellow,MN19,2015-05-17,28.0,124.7,113998.0,41.0,29006.0,51231.0
yellow,MN19,2015-05-18,33.0,124.7,113998.0,41.0,29006.0,51231.0
yellow,MN19,2015-05-19,29.0,124.7,113998.0,41.0,29006.0,51231.0
yellow,MN19,2015-05-20,24.0,124.7,113998.0,41.0,29006.0,51231.0
yellow,MN19,2015-05-21,36.0,124.7,113998.0,41.0,29006.0,51231.0
yellow,MN19,2015-05-22,35.0,124.7,113998.0,41.0,29006.0,51231.0
yellow,MN19,2015-05-23,21.0,124.7,113998.0,41.0,29006.0,51231.0
yellow,MN19,2015-05-24,16.0,124.7,113998.0,41.0,29006.0,51231.0
yellow,MN19,2015-05-25,18.0,124.7,113998.0,41.0,29006.0,51231.0
yellow,MN19,2015-05-26,36.0,124.7,113998.0,41.0,29006.0,51231.0
yellow,MN19,2015-05-27,36.0,124.7,113998.0,41.0,29006.0,51231.0
yellow,MN19,2015-05-28,22.0,124.7,113998.0,41.0,29006.0,51231.0
yellow,MN19,2015-05-29,30.0,124.7,113998.0,41.0,29006.0,51231.0
yellow,MN19,2015-05-30,21.0,124.7,113998.0,41.0,29006.0,51231.0
yellow,MN19,2015-05-31,27.0,124.7,113998.0,41.0,29006.0,51231.0
yellow,MN19,2015-06-01,18.0,124.7,113998.0,41.0,29006.0,51231.0
yellow,MN19,2015-06-02,35.0,124.7,113998.0,41.0,29006.0,51231.0
yellow,MN19,2015-06-03,35.0,124.7,113998.0,41.0,29006.0,51231.0
yellow,MN19,2015-06-04,35.0,124.7,113998.0,41.0,29006.0,51231.0
yellow,MN19,2015-06-05,29.0,124.7,113998.0,41.0,29006.0,51231.0
yellow,MN19,2015-06-06,27.0,124.7,113998.0,41.0,29006.0,51231.0
yellow,MN19,2015-06-07,21.0,124.7,113998.0,41.0,29006.0,51231.0
yellow,MN19,2015-06-08,29.0,124.7,113998.0,41.0,29006.0,51231.0
yellow,MN19,2015-06-09,28.0,124.7,113998.0,41.0,29006.0,51231.0
yellow,MN19,2015-06-10,32.0,124.7,113998.0,41.0,29006.0,51231.0
yellow,MN19,2015-06-11,37.0,124.7,113998.0,41.0,29006.0,51231.0
yellow,MN19,2015-06-12,26.0,124.7,113998.0,41.0,29006.0,51231.0
yellow,MN19,2015-06-13,21.0,124.7,113998.0,41.0,29006.0,51231.0
yellow,MN19,2015-06-14,18.0,124.7,113998.0,41.0,29006.0,51231.0
yellow,MN19,2015-06-15,24.0,124.7,113998.0,41.0,29006.0,51231.0
yellow,MN19,2015-06-16,26.0,124.7,113998.0,41.0,29006.0,51231.0
yellow,MN19,2015-06-17,29.0,124.7,113998.0,41.0,29006.0,51231.0
yellow,MN19,2015-06-18,29.0,124.7,113998.0,41.0,29006.0,51231.0
yellow,MN19,2015-06-19,39.0,124.7,113998.0,41.0,29006.0,51231.0
yellow,MN19,2015-06-20,28.0,124.7,113998.0,41.0,29006.0,51231.0
yellow,MN19,2015-06-21,17.0,124.7,113998.0,41.0,29006.0,51231.0
yellow,MN19,2015-06-22,36.0,124.7,113998.0,41.0,29006.0,51231.0
yellow,MN19,2015-06-23,19.0,124.7,113998.0,41.0,29006.0,51231.0
yellow,MN19,2015-06-24,28.0,124.7,113998.0,41.0,29006.0,51231.0
yellow,MN19,2015-06-25,33.0,124.7,113998.0,41.0,29006.0,51231.0
yellow,MN19,2015-06-26,19.0,124.7,113998.0,41.0,29006.0,51231.0
yellow,MN19,2015-06-27,23.0,124.7,113998.0,41.0,29006.0,51231.0
yellow,MN19,2015-06-28,23.0,124.7,113998.0,41.0,29006.0,51231.0
yellow,MN19,2015-06-29,33.0,124.7,113998.0,41.0,29006.0,51231.0
yellow,MN19,2015-06-30,36.0,124.7,113998.0,41.0,29006.0,51231.0
yellow,MN20,2015-04-01,22.0,151.5,97458.0,33.0,25629.0,50742.0
yellow,MN20,2015-04-02,21.0,151.5,97458.0,33.0,25629.0,50742.0
yellow,MN20,2015-04-03,27.0,151.5,97458.0,33.0,25629.0,50742.0
yellow,MN20,2015-04-04,25.0,151.5,97458.0,33.0,25629.0,50742.0
yellow,MN20,2015-04-05,13.0,151.5,97458.0,33.0,25629.0,50742.0
yellow,MN20,2015-04-06,25.0,151.5,97458.0,33.0,25629.0,50742.0
yellow,MN20,2015-04-07,18.0,151.5,97458.0,33.0,25629.0,50742.0
yellow,MN20,2015-04-08,26.0,151.5,97458.0,33.0,25629.0,50742.0
yellow,MN20,2015-04-09,19.0,151.5,97458.0,33.0,25629.0,50742.0
yellow,MN20,2015-04-10,21.0,151.5,97458.0,33.0,25629.0,50742.0
yellow,MN20,2015-04-11,19.0,151.5,97458.0,33.0,25629.0,50742.0
yellow,MN20,2015-04-12,12.0,151.5,97458.0,33.0,25629.0,50742.0
yellow,MN20,2015-04-13,15.0,151.5,97458.0,33.0,25629.0,50742.0
yellow,MN20,2015-04-14,14.0,151.5,97458.0,33.0,25629.0,50742.0
yellow,MN20,2015-04-15,23.0,151.5,97458.0,33.0,25629.0,50742.0
yellow,MN20,2015-04-16,23.0,151.5,97458.0,33.0,25629.0,50742.0
yellow,MN20,2015-04-17,22.0,151.5,97458.0,33.0,25629.0,50742.0
yellow,MN20,2015-04-18,26.0,151.5,97458.0,33.0,25629.0,50742.0
yellow,MN20,2015-04-19,17.0,151.5,97458.0,33.0,25629.0,50742.0
yellow,MN20,2015-04-20,15.0,151.5,97458.0,33.0,25629.0,50742.0
yellow,MN20,2015-04-21,21.0,151.5,97458.0,33.0,25629.0,50742.0
yellow,MN20,2015-04-22,16.0,151.5,97458.0,33.0,25629.0,50742.0
yellow,MN20,2015-04-23,21.0,151.5,97458.0,33.0,25629.0,50742.0
yellow,MN20,2015-04-24,22.0,151.5,97458.0,33.0,25629.0,50742.0
yellow,MN20,2015-04-25,21.0,151.5,97458.0,33.0,25629.0,50742.0
yellow,MN20,2015-04-26,21.0,151.5,97458.0,33.0,25629.0,50742.0
yellow,MN20,2015-04-27,21.0,151.5,97458.0,33.0,25629.0,50742.0
yellow,MN20,2015-04-28,14.0,151.5,97458.0,33.0,25629.0,50742.0
yellow,MN20,2015-04-29,28.0,151.5,97458.0,33.0,25629.0,50742.0
yellow,MN20,2015-04-30,22.0,151.5,97458.0,33.0,25629.0,50742.0
yellow,MN20,2015-05-01,30.0,151.5,97458.0,33.0,25629.0,50742.0
yellow,MN20,2015-05-02,32.0,151.5,97458.0,33.0,25629.0,50742.0
yellow,MN20,2015-05-03,29.0,151.5,97458.0,33.0,25629.0,50742.0
yellow,MN20,2015-05-04,16.0,151.5,97458.0,33.0,25629.0,50742.0
yellow,MN20,2015-05-05,22.0,151.5,97458.0,33.0,25629.0,50742.0
yellow,MN20,2015-05-06,20.0,151.5,97458.0,33.0,25629.0,50742.0
yellow,MN20,2015-05-07,17.0,151.5,97458.0,33.0,25629.0,50742.0
yellow,MN20,2015-05-08,24.0,151.5,97458.0,33.0,25629.0,50742.0
yellow,MN20,2015-05-09,21.0,151.5,97458.0,33.0,25629.0,50742.0
yellow,MN20,2015-05-10,15.0,151.5,97458.0,33.0,25629.0,50742.0
yellow,MN20,2015-05-11,16.0,151.5,97458.0,33.0,25629.0,50742.0
yellow,MN20,2015-05-12,29.0,151.5,97458.0,33.0,25629.0,50742.0
yellow,MN20,2015-05-13,28.0,151.5,97458.0,33.0,25629.0,50742.0
yellow,MN20,2015-05-14,24.0,151.5,97458.0,33.0,25629.0,50742.0
yellow,MN20,2015-05-15,14.0,151.5,97458.0,33.0,25629.0,50742.0
yellow,MN20,2015-05-16,12.0,151.5,97458.0,33.0,25629.0,50742.0
yellow,MN20,2015-05-17,16.0,151.5,97458.0,33.0,25629.0,50742.0
yellow,MN20,2015-05-18,14.0,151.5,97458.0,33.0,25629.0,50742.0
yellow,MN20,2015-05-19,20.0,151.5,97458.0,33.0,25629.0,50742.0
yellow,MN20,2015-05-20,19.0,151.5,97458.0,33.0,25629.0,50742.0
yellow,MN20,2015-05-21,22.0,151.5,97458.0,33.0,25629.0,50742.0
yellow,MN20,2015-05-22,19.0,151.5,97458.0,33.0,25629.0,50742.0
yellow,MN20,2015-05-23,23.0,151.5,97458.0,33.0,25629.0,50742.0
yellow,MN20,2015-05-24,19.0,151.5,97458.0,33.0,25629.0,50742.0
yellow,MN20,2015-05-25,13.0,151.5,97458.0,33.0,25629.0,50742.0
yellow,MN20,2015-05-26,12.0,151.5,97458.0,33.0,25629.0,50742.0
yellow,MN20,2015-05-27,27.0,151.5,97458.0,33.0,25629.0,50742.0
yellow,MN20,2015-05-28,25.0,151.5,97458.0,33.0,25629.0,50742.0
yellow,MN20,2015-05-29,18.0,151.5,97458.0,33.0,25629.0,50742.0
yellow,MN20,2015-05-30,19.0,151.5,97458.0,33.0,25629.0,50742.0
yellow,MN20,2015-05-31,13.0,151.5,97458.0,33.0,25629.0,50742.0
yellow,MN20,2015-06-01,15.0,151.5,97458.0,33.0,25629.0,50742.0
yellow,MN20,2015-06-02,18.0,151.5,97458.0,33.0,25629.0,50742.0
yellow,MN20,2015-06-03,25.0,151.5,97458.0,33.0,25629.0,50742.0
yellow,MN20,2015-06-04,13.0,151.5,97458.0,33.0,25629.0,50742.0
yellow,MN20,2015-06-05,24.0,151.5,97458.0,33.0,25629.0,50742.0
yellow,MN20,2015-06-06,23.0,151.5,97458.0,33.0,25629.0,50742.0
yellow,MN20,2015-06-07,18.0,151.5,97458.0,33.0,25629.0,50742.0
yellow,MN20,2015-06-08,17.0,151.5,97458.0,33.0,25629.0,50742.0
yellow,MN20,2015-06-09,10.0,151.5,97458.0,33.0,25629.0,50742.0
yellow,MN20,2015-06-10,13.0,151.5,97458.0,33.0,25629.0,50742.0
yellow,MN20,2015-06-11,26.0,151.5,97458.0,33.0,25629.0,50742.0
yellow,MN20,2015-06-12,31.0,151.5,97458.0,33.0,25629.0,50742.0
yellow,MN20,2015-06-13,27.0,151.5,97458.0,33.0,25629.0,50742.0
yellow,MN20,2015-06-14,11.0,151.5,97458.0,33.0,25629.0,50742.0
yellow,MN20,2015-06-15,22.0,151.5,97458.0,33.0,25629.0,50742.0
yellow,MN20,2015-06-16,17.0,151.5,97458.0,33.0,25629.0,50742.0
yellow,MN20,2015-06-17,14.0,151.5,97458.0,33.0,25629.0,50742.0
yellow,MN20,2015-06-18,13.0,151.5,97458.0,33.0,25629.0,50742.0
yellow,MN20,2015-06-19,15.0,151.5,97458.0,33.0,25629.0,50742.0
yellow,MN20,2015-06-20,18.0,151.5,97458.0,33.0,25629.0,50742.0
yellow,MN20,2015-06-21,13.0,151.5,97458.0,33.0,25629.0,50742.0
yellow,MN20,2015-06-22,13.0,151.5,97458.0,33.0,25629.0,50742.0
yellow,MN20,2015-06-23,13.0,151.5,97458.0,33.0,25629.0,50742.0
yellow,MN20,2015-06-24,18.0,151.5,97458.0,33.0,25629.0,50742.0
yellow,MN20,2015-06-25,22.0,151.5,97458.0,33.0,25629.0,50742.0
yellow,MN20,2015-06-26,15.0,151.5,97458.0,33.0,25629.0,50742.0
yellow,MN20,2015-06-27,20.0,151.5,97458.0,33.0,25629.0,50742.0
yellow,MN20,2015-06-28,17.0,151.5,97458.0,33.0,25629.0,50742.0
yellow,MN20,2015-06-29,20.0,151.5,97458.0,33.0,25629.0,50742.0
yellow,MN20,2015-06-30,18.0,151.5,97458.0,33.0,25629.0,50742.0
yellow,MN21,2015-04-01,18.0,163.0,100900.0,33.0,14734.0,27988.0
yellow,MN21,2015-04-02,9.0,163.0,100900.0,33.0,14734.0,27988.0
yellow,MN21,2015-04-03,16.0,163.0,100900.0,33.0,14734.0,27988.0
yellow,MN21,2015-04-04,16.0,163.0,100900.0,33.0,14734.0,27988.0
yellow,MN21,2015-04-05,6.0,163.0,100900.0,33.0,14734.0,27988.0
yellow,MN21,2015-04-06,13.0,163.0,100900.0,33.0,14734.0,27988.0
yellow,MN21,2015-04-07,9.0,163.0,100900.0,33.0,14734.0,27988.0
yellow,MN21,2015-04-08,13.0,163.0,100900.0,33.0,14734.0,27988.0
yellow,MN21,2015-04-09,16.0,163.0,100900.0,33.0,14734.0,27988.0
yellow,MN21,2015-04-10,7.0,163.0,100900.0,33.0,14734.0,27988.0
yellow,MN21,2015-04-11,16.0,163.0,100900.0,33.0,14734.0,27988.0
yellow,MN21,2015-04-12,11.0,163.0,100900.0,33.0,14734.0,27988.0
yellow,MN21,2015-04-13,8.0,163.0,100900.0,33.0,14734.0,27988.0
yellow,MN21,2015-04-14,12.0,163.0,100900.0,33.0,14734.0,27988.0
yellow,MN21,2015-04-15,10.0,163.0,100900.0,33.0,14734.0,27988.0
yellow,MN21,2015-04-16,19.0,163.0,100900.0,33.0,14734.0,27988.0
yellow,MN21,2015-04-17,7.0,163.0,100900.0,33.0,14734.0,27988.0
yellow,MN21,2015-04-18,17.0,163.0,100900.0,33.0,14734.0,27988.0
yellow,MN21,2015-04-19,11.0,163.0,100900.0,33.0,14734.0,27988.0
yellow,MN21,2015-04-20,11.0,163.0,100900.0,33.0,14734.0,27988.0
yellow,MN21,2015-04-21,14.0,163.0,100900.0,33.0,14734.0,27988.0
yellow,MN21,2015-04-22,12.0,163.0,100900.0,33.0,14734.0,27988.0
yellow,MN21,2015-04-23,13.0,163.0,100900.0,33.0,14734.0,27988.0
yellow,MN21,2015-04-24,18.0,163.0,100900.0,33.0,14734.0,27988.0
yellow,MN21,2015-04-25,18.0,163.0,100900.0,33.0,14734.0,27988.0
yellow,MN21,2015-04-26,8.0,163.0,100900.0,33.0,14734.0,27988.0
yellow,MN21,2015-04-27,13.0,163.0,100900.0,33.0,14734.0,27988.0
yellow,MN21,2015-04-28,11.0,163.0,100900.0,33.0,14734.0,27988.0
yellow,MN21,2015-04-29,12.0,163.0,100900.0,33.0,14734.0,27988.0
yellow,MN21,2015-04-30,18.0,163.0,100900.0,33.0,14734.0,27988.0
yellow,MN21,2015-05-01,13.0,163.0,100900.0,33.0,14734.0,27988.0
yellow,MN21,2015-05-02,15.0,163.0,100900.0,33.0,14734.0,27988.0
yellow,MN21,2015-05-03,11.0,163.0,100900.0,33.0,14734.0,27988.0
yellow,MN21,2015-05-04,6.0,163.0,100900.0,33.0,14734.0,27988.0
yellow,MN21,2015-05-05,12.0,163.0,100900.0,33.0,14734.0,27988.0
yellow,MN21,2015-05-06,12.0,163.0,100900.0,33.0,14734.0,27988.0
yellow,MN21,2015-05-07,15.0,163.0,100900.0,33.0,14734.0,27988.0
yellow,MN21,2015-05-08,15.0,163.0,100900.0,33.0,14734.0,27988.0
yellow,MN21,2015-05-09,8.0,163.0,100900.0,33.0,14734.0,27988.0
yellow,MN21,2015-05-10,11.0,163.0,100900.0,33.0,14734.0,27988.0
yellow,MN21,2015-05-11,9.0,163.0,100900.0,33.0,14734.0,27988.0
yellow,MN21,2015-05-12,9.0,163.0,100900.0,33.0,14734.0,27988.0
yellow,MN21,2015-05-13,11.0,163.0,100900.0,33.0,14734.0,27988.0
yellow,MN21,2015-05-14,11.0,163.0,100900.0,33.0,14734.0,27988.0
yellow,MN21,2015-05-15,15.0,163.0,100900.0,33.0,14734.0,27988.0
yellow,MN21,2015-05-16,15.0,163.0,100900.0,33.0,14734.0,27988.0
yellow,MN21,2015-05-17,13.0,163.0,100900.0,33.0,14734.0,27988.0
yellow,MN21,2015-05-18,9.0,163.0,100900.0,33.0,14734.0,27988.0
yellow,MN21,2015-05-19,11.0,163.0,100900.0,33.0,14734.0,27988.0
yellow,MN21,2015-05-20,14.0,163.0,100900.0,33.0,14734.0,27988.0
yellow,MN21,2015-05-21,10.0,163.0,100900.0,33.0,14734.0,27988.0
yellow,MN21,2015-05-22,8.0,163.0,100900.0,33.0,14734.0,27988.0
yellow,MN21,2015-05-23,8.0,163.0,100900.0,33.0,14734.0,27988.0
yellow,MN21,2015-05-24,5.0,163.0,100900.0,33.0,14734.0,27988.0
yellow,MN21,2015-05-25,9.0,163.0,100900.0,33.0,14734.0,27988.0
yellow,MN21,2015-05-26,14.0,163.0,100900.0,33.0,14734.0,27988.0
yellow,MN21,2015-05-27,14.0,163.0,100900.0,33.0,14734.0,27988.0
yellow,MN21,2015-05-28,10.0,163.0,100900.0,33.0,14734.0,27988.0
yellow,MN21,2015-05-29,12.0,163.0,100900.0,33.0,14734.0,27988.0
yellow,MN21,2015-05-30,5.0,163.0,100900.0,33.0,14734.0,27988.0
yellow,MN21,2015-05-31,7.0,163.0,100900.0,33.0,14734.0,27988.0
yellow,MN21,2015-06-01,12.0,163.0,100900.0,33.0,14734.0,27988.0
yellow,MN21,2015-06-02,9.0,163.0,100900.0,33.0,14734.0,27988.0
yellow,MN21,2015-06-03,10.0,163.0,100900.0,33.0,14734.0,27988.0
yellow,MN21,2015-06-04,12.0,163.0,100900.0,33.0,14734.0,27988.0
yellow,MN21,2015-06-05,12.0,163.0,100900.0,33.0,14734.0,27988.0
yellow,MN21,2015-06-06,11.0,163.0,100900.0,33.0,14734.0,27988.0
yellow,MN21,2015-06-07,12.0,163.0,100900.0,33.0,14734.0,27988.0
yellow,MN21,2015-06-08,10.0,163.0,100900.0,33.0,14734.0,27988.0
yellow,MN21,2015-06-09,6.0,163.0,100900.0,33.0,14734.0,27988.0
yellow,MN21,2015-06-10,15.0,163.0,100900.0,33.0,14734.0,27988.0
yellow,MN21,2015-06-11,6.0,163.0,100900.0,33.0,14734.0,27988.0
yellow,MN21,2015-06-12,10.0,163.0,100900.0,33.0,14734.0,27988.0
yellow,MN21,2015-06-13,15.0,163.0,100900.0,33.0,14734.0,27988.0
yellow,MN21,2015-06-14,12.0,163.0,100900.0,33.0,14734.0,27988.0
yellow,MN21,2015-06-15,11.0,163.0,100900.0,33.0,14734.0,27988.0
yellow,MN21,2015-06-16,7.0,163.0,100900.0,33.0,14734.0,27988.0
yellow,MN21,2015-06-17,8.0,163.0,100900.0,33.0,14734.0,27988.0
yellow,MN21,2015-06-18,14.0,163.0,100900.0,33.0,14734.0,27988.0
yellow,MN21,2015-06-19,12.0,163.0,100900.0,33.0,14734.0,27988.0
yellow,MN21,2015-06-20,9.0,163.0,100900.0,33.0,14734.0,27988.0
yellow,MN21,2015-06-21,8.0,163.0,100900.0,33.0,14734.0,27988.0
yellow,MN21,2015-06-22,9.0,163.0,100900.0,33.0,14734.0,27988.0
yellow,MN21,2015-06-23,9.0,163.0,100900.0,33.0,14734.0,27988.0
yellow,MN21,2015-06-24,10.0,163.0,100900.0,33.0,14734.0,27988.0
yellow,MN21,2015-06-25,13.0,163.0,100900.0,33.0,14734.0,27988.0
yellow,MN21,2015-06-26,13.0,163.0,100900.0,33.0,14734.0,27988.0
yellow,MN21,2015-06-27,7.0,163.0,100900.0,33.0,14734.0,27988.0
yellow,MN21,2015-06-28,10.0,163.0,100900.0,33.0,14734.0,27988.0
yellow,MN21,2015-06-29,10.0,163.0,100900.0,33.0,14734.0,27988.0
yellow,MN21,2015-06-30,10.0,163.0,100900.0,33.0,14734.0,27988.0
yellow,MN22,2015-04-01,7.0,176.5,72665.0,31.0,22326.0,44136.0
yellow,MN22,2015-04-02,13.0,176.5,72665.0,31.0,22326.0,44136.0
yellow,MN22,2015-04-03,20.0,176.5,72665.0,31.0,22326.0,44136.0
yellow,MN22,2015-04-04,20.0,176.5,72665.0,31.0,22326.0,44136.0
yellow,MN22,2015-04-05,12.0,176.5,72665.0,31.0,22326.0,44136.0
yellow,MN22,2015-04-06,5.0,176.5,72665.0,31.0,22326.0,44136.0
yellow,MN22,2015-04-07,16.0,176.5,72665.0,31.0,22326.0,44136.0
yellow,MN22,2015-04-08,14.0,176.5,72665.0,31.0,22326.0,44136.0
yellow,MN22,2015-04-09,11.0,176.5,72665.0,31.0,22326.0,44136.0
yellow,MN22,2015-04-10,22.0,176.5,72665.0,31.0,22326.0,44136.0
yellow,MN22,2015-04-11,20.0,176.5,72665.0,31.0,22326.0,44136.0
yellow,MN22,2015-04-12,24.0,176.5,72665.0,31.0,22326.0,44136.0
yellow,MN22,2015-04-13,18.0,176.5,72665.0,31.0,22326.0,44136.0
yellow,MN22,2015-04-14,7.0,176.5,72665.0,31.0,22326.0,44136.0
yellow,MN22,2015-04-15,15.0,176.5,72665.0,31.0,22326.0,44136.0
yellow,MN22,2015-04-16,10.0,176.5,72665.0,31.0,22326.0,44136.0
yellow,MN22,2015-04-17,14.0,176.5,72665.0,31.0,22326.0,44136.0
yellow,MN22,2015-04-18,23.0,176.5,72665.0,31.0,22326.0,44136.0
yellow,MN22,2015-04-19,15.0,176.5,72665.0,31.0,22326.0,44136.0
yellow,MN22,2015-04-20,9.0,176.5,72665.0,31.0,22326.0,44136.0
yellow,MN22,2015-04-21,8.0,176.5,72665.0,31.0,22326.0,44136.0
yellow,MN22,2015-04-22,9.0,176.5,72665.0,31.0,22326.0,44136.0
yellow,MN22,2015-04-23,13.0,176.5,72665.0,31.0,22326.0,44136.0
yellow,MN22,2015-04-24,24.0,176.5,72665.0,31.0,22326.0,44136.0
yellow,MN22,2015-04-25,23.0,176.5,72665.0,31.0,22326.0,44136.0
yellow,MN22,2015-04-26,19.0,176.5,72665.0,31.0,22326.0,44136.0
yellow,MN22,2015-04-27,9.0,176.5,72665.0,31.0,22326.0,44136.0
yellow,MN22,2015-04-28,8.0,176.5,72665.0,31.0,22326.0,44136.0
yellow,MN22,2015-04-29,11.0,176.5,72665.0,31.0,22326.0,44136.0
yellow,MN22,2015-04-30,11.0,176.5,72665.0,31.0,22326.0,44136.0
yellow,MN22,2015-05-01,15.0,176.5,72665.0,31.0,22326.0,44136.0
yellow,MN22,2015-05-02,25.0,176.5,72665.0,31.0,22326.0,44136.0
yellow,MN22,2015-05-03,26.0,176.5,72665.0,31.0,22326.0,44136.0
yellow,MN22,2015-05-04,7.0,176.5,72665.0,31.0,22326.0,44136.0
yellow,MN22,2015-05-05,12.0,176.5,72665.0,31.0,22326.0,44136.0
yellow,MN22,2015-05-06,9.0,176.5,72665.0,31.0,22326.0,44136.0
yellow,MN22,2015-05-07,7.0,176.5,72665.0,31.0,22326.0,44136.0
yellow,MN22,2015-05-08,14.0,176.5,72665.0,31.0,22326.0,44136.0
yellow,MN22,2015-05-09,18.0,176.5,72665.0,31.0,22326.0,44136.0
yellow,MN22,2015-05-10,16.0,176.5,72665.0,31.0,22326.0,44136.0
yellow,MN22,2015-05-11,9.0,176.5,72665.0,31.0,22326.0,44136.0
yellow,MN22,2015-05-12,14.0,176.5,72665.0,31.0,22326.0,44136.0
yellow,MN22,2015-05-13,18.0,176.5,72665.0,31.0,22326.0,44136.0
yellow,MN22,2015-05-14,9.0,176.5,72665.0,31.0,22326.0,44136.0
yellow,MN22,2015-05-15,16.0,176.5,72665.0,31.0,22326.0,44136.0
yellow,MN22,2015-05-16,25.0,176.5,72665.0,31.0,22326.0,44136.0
yellow,MN22,2015-05-17,15.0,176.5,72665.0,31.0,22326.0,44136.0
yellow,MN22,2015-05-18,7.0,176.5,72665.0,31.0,22326.0,44136.0
yellow,MN22,2015-05-19,8.0,176.5,72665.0,31.0,22326.0,44136.0
yellow,MN22,2015-05-20,18.0,176.5,72665.0,31.0,22326.0,44136.0
yellow,MN22,2015-05-21,18.0,176.5,72665.0,31.0,22326.0,44136.0
yellow,MN22,2015-05-22,14.0,176.5,72665.0,31.0,22326.0,44136.0
yellow,MN22,2015-05-23,13.0,176.5,72665.0,31.0,22326.0,44136.0
yellow,MN22,2015-05-24,9.0,176.5,72665.0,31.0,22326.0,44136.0
yellow,MN22,2015-05-25,10.0,176.5,72665.0,31.0,22326.0,44136.0
yellow,MN22,2015-05-26,10.0,176.5,72665.0,31.0,22326.0,44136.0
yellow,MN22,2015-05-27,15.0,176.5,72665.0,31.0,22326.0,44136.0
yellow,MN22,2015-05-28,11.0,176.5,72665.0,31.0,22326.0,44136.0
yellow,MN22,2015-05-29,13.0,176.5,72665.0,31.0,22326.0,44136.0
yellow,MN22,2015-05-30,19.0,176.5,72665.0,31.0,22326.0,44136.0
yellow,MN22,2015-05-31,20.0,176.5,72665.0,31.0,22326.0,44136.0
yellow,MN22,2015-06-01,10.0,176.5,72665.0,31.0,22326.0,44136.0
yellow,MN22,2015-06-02,10.0,176.5,72665.0,31.0,22326.0,44136.0
yellow,MN22,2015-06-03,14.0,176.5,72665.0,31.0,22326.0,44136.0
yellow,MN22,2015-06-04,10.0,176.5,72665.0,31.0,22326.0,44136.0
yellow,MN22,2015-06-05,11.0,176.5,72665.0,31.0,22326.0,44136.0
yellow,MN22,2015-06-06,15.0,176.5,72665.0,31.0,22326.0,44136.0
yellow,MN22,2015-06-07,17.0,176.5,72665.0,31.0,22326.0,44136.0
